k,r
0.0,-2.382
100.0,-2.717999999999998
200.0,-2.4839999999999995
300.0,-2.551999999999999
400.0,-2.3799999999999986
500.0,-2.445
600.0,-2.47
700.0,-2.742999999999999
800.0,-2.5750000000000006
900.0,-2.4759999999999995
1000.0,-2.725999999999999
1100.0,-2.560999999999999
1200.0,-2.8480000000000003
1300.0,-2.5389999999999997
1400.0,-2.6679999999999997
1500.0,-2.4070000000000005
1600.0,-2.852999999999999
1700.0,-2.176
1800.0,-2.901999999999999
1900.0,-3.1059999999999968
2000.0,-2.527999999999999
2100.0,-2.8749999999999996
2200.0,-2.3469999999999995
2300.0,-2.7169999999999987
2400.0,-2.6819999999999977
2500.0,-2.7009999999999987
2600.0,-2.2309999999999985
2700.0,-2.221999999999999
2800.0,-2.707999999999999
2900.0,-2.572999999999996
3000.0,-2.7759999999999967
3100.0,-2.2569999999999992
3200.0,-2.117
3300.0,-2.4189999999999987
3400.0,-1.9669999999999996
3500.0,-1.8080000000000007
3600.0,-1.8130000000000002
3700.0,-1.6690000000000003
3800.0,-1.5850000000000002
3900.0,-2.0639999999999983
4000.0,-1.8319999999999987
4100.0,-1.1300000000000001
4200.0,-1.3940000000000001
4300.0,-1.4149999999999998
4400.0,-1.927999999999999
4500.0,-1.5890000000000006
4600.0,-1.5059999999999996
4700.0,-1.0000000000000007
4800.0,-1.1550000000000002
4900.0,-1.1280000000000008
5000.0,-1.0380000000000005
5100.0,-0.87
5200.0,-1.3530000000000002
5300.0,-1.2210000000000003
5400.0,-1.4899999999999998
5500.0,-1.226
5600.0,-1.2730000000000006
5700.0,-1.3449999999999998
5800.0,-1.181
5900.0,-1.2210000000000003
6000.0,-1.0580000000000007
6100.0,-1.038
6200.0,-0.9269999999999999
6300.0,-0.9800000000000003
6400.0,-0.9920000000000002
6500.0,-1.022
6600.0,-0.7370000000000004
6700.0,-1.11
6800.0,-1.0310000000000004
6900.0,-1.0600000000000007
7000.0,-0.9660000000000001
7100.0,-0.9890000000000004
7200.0,-1.1270000000000004
7300.0,-0.9190000000000004
7400.0,-0.9560000000000005
7500.0,-0.9530000000000001
7600.0,-0.8740000000000002
7700.0,-1.0450000000000002
7800.0,-0.8430000000000001
7900.0,-1.0240000000000002
8000.0,-1.062
8100.0,-1.0920000000000005
8200.0,-1.023
8300.0,-0.9650000000000003
8400.0,-1.0450000000000002
8500.0,-1.14
8600.0,-0.9900000000000001
8700.0,-1.0930000000000002
8800.0,-1.0350000000000004
8900.0,-0.9970000000000002
9000.0,-1.202
9100.0,-1.4040000000000008
9200.0,-1.0610000000000006
9300.0,-1.4129999999999998
9400.0,-1.283
9500.0,-1.4299999999999988
9600.0,-1.2959999999999994
9700.0,-1.0980000000000003
9800.0,-1.2440000000000002
9900.0,-1.0710000000000002
