k,r
0.0,-0.039999999999999994
1.0,-0.06999999999999999
2.0,-0.0925
3.0,-0.10937499999999999
4.0,-0.12203124999999997
5.0,-0.13152343749999998
6.0,-0.138642578125
7.0,-0.14398193359375
8.0,-0.1479864501953125
9.0,-0.15098983764648438
10.0,-0.15324237823486328
11.0,-0.15493178367614746
12.0,-0.1561988377571106
13.0,-0.15714912831783295
14.0,-0.1578618462383747
15.0,-0.15839638467878103
16.0,-0.15879728850908578
17.0,-0.15909796638181434
18.0,-0.15932347478636075
19.0,-0.15949260608977056
