k,r
0.0,-0.039999999999999994
1.0,-0.05999999999999999
2.0,-0.06999999999999999
3.0,-0.075
4.0,-0.0775
5.0,-0.07875
6.0,-0.079375
7.0,-0.0796875
8.0,-0.07984374999999999
9.0,-0.079921875
