k,r
0.0,-0.1
1.0,-0.15000000000000002
2.0,-0.175
3.0,-0.1875
4.0,-0.19293981481481481
5.0,-0.19543788580246912
6.0,-0.19653179655349795
7.0,-0.19703421049811387
