k,d
0.0,0.6
1.0,0.1833333333333333
2.0,0.0444444444444444
3.0,0.020833333333333343
4.0,0.009722222222222202
5.0,0.004128086419753096
6.0,0.0017843364197531048
7.0,0.0007514217535436671
