k,r
0.0,-0.1
1.0,-0.175
2.0,-0.23124999999999996
3.0,-0.2734375
4.0,-0.3009765625
5.0,-0.3199462890625
6.0,-0.3324066162109375
7.0,-0.3409267425537109
8.0,-0.34662261009216305
9.0,-0.3504670560359955
10.0,-0.35306965932250023
11.0,-0.3548435552977025
12.0,-0.35605972170596945
13.0,-0.3568987147518783
14.0,-0.35748077285443286
