k,d
0.0,1.6399999999999997
1.0,0.5399999999999998
2.0,0.171111111111111
3.0,0.07092592592592584
4.0,0.030246913580246865
5.0,0.013106995884773653
6.0,0.006021090534979401
7.0,0.0025440100594421484
8.0,0.0012029654397195666
9.0,0.0005699159807956086
