k,d
0.0,0.6
1.0,0.275
2.0,0.09999999999999998
3.0,0.0703125
4.0,0.04921874999999999
5.0,0.03134765624999999
6.0,0.020324707031250007
7.0,0.012838745117187494
8.0,0.00842552185058594
9.0,0.005507516860961903
10.0,0.00356287360191343
11.0,0.0023216545581817433
12.0,0.0016032986342906785
13.0,0.0010874268598854708
14.0,0.0007404243457131005
