,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.10719389915466308,0.008907520385064996,0.001599740982055664,0.001959274564778243,0.1,"(10,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 2}",0.33333333333333487,0.3269230769230781,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3320471990854161,0.0025671597152292754,1013,0.33333333333333753,0.33205558217537545,0.3326959847036289,0.3323768531802926,0.332695984703629,0.3326315476192527,0.00042365384784215094
1,0.12879176139831544,0.025598423190596496,0.0007997035980224609,0.0015994071960449216,0.1,"(10,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 3}",0.33333333333333487,0.3320610687022914,0.3333333333333332,0.33205374280230315,0.3333333333333332,0.3328226952918255,0.000625129074639634,935,0.3330143540669898,0.33301435406698976,0.33333333333332926,0.3514952509401451,0.35184009696168866,0.3405394778738285,0.009087534880313872
2,0.11279425621032715,0.024578403275929524,0.0016004085540771485,0.0019600922397881473,0.1,"(10,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 4}",0.33333333333333487,0.33333333333333465,0.3333333333333332,0.3333333333333332,0.8289393359259072,0.43224408544310444,0.19808439005542006,222,0.3330143540669898,0.33333333333333753,0.33333333333332926,0.3333333333333294,0.7557428220042758,0.41775143521425234,0.1689957385504932
3,0.1399914264678955,0.029393355723439908,0.0015993118286132812,0.0019587491687959356,0.1,"(10,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 5}",0.3982618721478671,0.33333333333333465,0.33205374280230315,0.3333333333333332,0.3333333333333332,0.3461050220977849,0.02613501369099076,416,0.3494161341392876,0.33333333333333753,0.3330148112756768,0.331417624521069,0.3333333333333294,0.3361030473205401,0.006694345381946799
4,0.11759238243103028,0.01061272506629448,0.002399444580078125,0.0031992793086522337,0.1,"(10,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 6}",0.33333333333333487,0.40648895042665995,0.33205374280230315,0.3333333333333332,0.4064795149355987,0.36235385430151934,0.03605127757139262,358,0.33333333333333753,0.4060696314369464,0.3320574162679386,0.33301481127567695,0.420351649434448,0.36496536834966953,0.039652383593364406
5,0.16639103889465331,0.023129510879762363,0.0015995025634765625,0.001958982567198981,0.1,"(10,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 7}",0.8179656735270073,0.33333333333333465,0.3333333333333332,0.6811862287853672,0.3333333333333332,0.49999135524584604,0.20856018118486225,131,0.7401941354603064,0.33333333333333753,0.33333333333332926,0.6691055409685644,0.33301481127567695,0.48179623087424295,0.18334264613162363
6,0.20638790130615234,0.025119015330417084,0.001600027084350586,0.0019596249786993,0.1,"(10,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 8}",0.5204786206471534,0.738891556531935,0.3333333333333332,0.3333333333333332,0.33205374280230315,0.45199617883971754,0.1610797711010793,194,0.4992890903397358,0.6608403449584318,0.33333333333332926,0.3333333333333294,0.33013435700575444,0.43138609179411613,0.13171231695469626
7,0.20478858947753906,0.018137187153473185,0.002399253845214844,0.001958982718086371,0.1,"(10,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 9}",0.33333333333333487,0.6317544608284738,0.3333333333333332,0.6341530660964178,0.6863179393245563,0.523690879811456,0.15671169877945423,104,0.33333333333333753,0.5458468953857526,0.33333333333332926,0.7139348844782719,0.6722827467839261,0.5197462386629235,0.16196135545342163
8,0.16158971786499024,0.010307771786223307,0.0024001598358154297,0.001959722359568781,0.1,"(10,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 10}",0.33333333333333487,0.33333333333333465,0.33205374280230315,0.3333333333333332,0.3333333333333332,0.33307795857767175,0.0005114282485159941,899,0.33333333333333753,0.33333333333333753,0.33237685318029253,0.3333333333333294,0.3333333333333294,0.3331420373027253,0.00038259206121636917
9,0.21038665771484374,0.014443487654461731,0.003199863433837891,0.006399726867675782,0.1,"(10,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 15}",0.33333333333333487,0.3320610687022914,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3330780700474876,0.0005095126152359976,879,0.33333333333333753,0.33205558217537545,0.33333333333332926,0.3333333333333294,0.3333333333333294,0.3330777831017402,0.0005111004631823735
10,0.29438161849975586,0.036710948739907955,0.0032000064849853514,0.0016000032664734442,0.1,"(10,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 20}",0.8072877590949877,0.6812301597828302,0.5883142457586503,0.33076923076923065,0.3333333333333332,0.5486032345242207,0.18970713292517388,73,0.6856803528954497,0.7260510304388821,0.7273818251640823,0.33141762452106893,0.3333333333333294,0.5607728332705625,0.18708814233406076
