,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.1000680923461914,0.021427755256049588,0.001600170135498047,0.0019598002190136794,0.1,"(10,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 2}",0.047619047619047714,0.04761904761904767,0.09544305182384476,0.04761904761904777,0.04761904761904769,0.057165130650142226,0.019115549005504794,798,0.047619047619047714,0.04761904761904714,0.05972424535613025,0.04761904761904734,0.04761904761904802,0.05004008716646409,0.00484207909483308
1,0.12160749435424804,0.023534345224580522,0.002399587631225586,0.0019592551971097548,0.1,"(10,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 3}",0.047619047619047714,0.04761904761904767,0.047619047619047464,0.06016990971443554,0.058669049389269645,0.05229607830686425,0.005792080393424957,815,0.04761904761904754,0.047619047619047436,0.04761904761904844,0.050524539438402724,0.05373192498842092,0.04942272145679341,0.002430759382600117
2,0.08894367218017578,0.009032450190301035,0.001199960708618164,0.001599967480371958,0.1,"(10,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 4}",0.04714912280701764,0.04761904761904767,0.047619047619047464,0.04761904761904767,0.14644674671912664,0.06705732627083406,0.039403614945569036,732,0.04742587762007828,0.047619047619047436,0.04761904761904844,0.04761904761904814,0.07159189723590942,0.052374983542626354,0.009608748106337679
3,0.07997379302978516,0.012581271140609609,0.0024000167846679687,0.001959605512387423,0.1,"(10,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 5}",0.047619047619047644,0.04761904761904772,0.04761904761904756,0.04761904761904759,0.04761904761904756,0.04761904761904761,6.125035511128425e-17,934,0.04761904761904739,0.04761904761904728,0.047619047619047485,0.04761904761904796,0.04761904761904795,0.047619047619047616,2.8707236425739387e-16
4,0.13215599060058594,0.05732140086552656,0.003200197219848633,0.001600098939418169,0.1,"(10,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 6}",0.052592181774258846,0.06009299504700302,0.05992843707050573,0.09450814065261573,0.07836297569573648,0.06898788005123008,0.015281183249856856,726,0.09935968960486331,0.053338355390635195,0.06591128386636831,0.1014122103134745,0.08768495187947625,0.0815412982109635,0.018919809894338318
5,0.16394901275634766,0.026183132793576893,0.0024000167846679687,0.0019596056168147175,0.1,"(10,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 7}",0.07037160039416018,0.0719129418262895,0.08127514866607932,0.09938053925144345,0.09470568032063632,0.08343044473434298,0.011741646457016306,604,0.07153712010787079,0.08650766310437635,0.09239204804278016,0.09508921624030293,0.09665865122206836,0.08843693974347971,0.009130369280076694
6,0.22216615676879883,0.04595537424049421,0.00399937629699707,0.0025291864487282482,0.1,"(10,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 8}",0.08977867056484627,0.05059163994490069,0.08643627708004044,0.08717005952353057,0.053979000978143864,0.07361873135103987,0.017472273531077522,674,0.09306977044731735,0.07530019515522614,0.07136366366620732,0.08775188381658268,0.07146752552949547,0.07979060772296578,0.00894616083090526
7,0.11792778968811035,0.01792378910688478,0.003200817108154297,0.0016004088417734684,0.1,"(10,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 9}",0.047619047619047714,0.04761904761904767,0.0476190476190475,0.04761904761904777,0.04761904761904769,0.04761904761904767,9.120286884600572e-17,858,0.047619047619047714,0.04761904761904714,0.04761904761904829,0.04761904761904734,0.04761904761904802,0.04761904761904769,4.2338626521634115e-16
8,0.25441737174987794,0.04920974253925221,0.0031997203826904298,0.001599860265070464,0.1,"(10,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 10}",0.10855886038300193,0.1039557666749262,0.1051550971526094,0.09513014266636258,0.10030250061864145,0.10265238350262787,0.00458142579606234,314,0.11427032246501091,0.09835461182251988,0.10702588773441525,0.09883194051624271,0.0994839879494816,0.10359335009753408,0.006209385005670499
9,0.2293820858001709,0.057551589956017196,0.002399778366088867,0.001959410925663401,0.1,"(10,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 15}",0.04700733476516604,0.11750310733021735,0.04591659290858401,0.047854785478548,0.04679137747857782,0.06112477794773312,0.028333693982631962,767,0.047830580241453674,0.04753549699398035,0.045791857790739014,0.047596252478971195,0.04630633780249128,0.0470121050615271,0.0008089721585088454
10,0.41056394577026367,0.03147478497395991,0.0024003982543945312,0.0019599171299946585,0.1,"(10,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'gmm__n_components': 20}",0.08069616620109035,0.08826672610748239,0.09331501062200198,0.10718656681263329,0.08359606353961564,0.09057592176773228,0.009315399344520038,552,0.08555073848483623,0.09655721664612857,0.09238495867048084,0.09963816370042847,0.07799127830461362,0.09042447116129755,0.007806199632011965
