,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.07870121002197265,0.02013190396656648,0.0016038894653320312,0.0032077789306640624,0.1,"(10,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 2}",0.3333333333333333,1.0,1.0,1.0,1.0,0.8662420382165605,0.2669846103838814,742,0.3333333333333324,1.0,1.0,1.0,1.0,0.8666666666666665,0.26666666666666705
1,0.0722921371459961,0.019469280643135738,0.0,0.0,0.1,"(10,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 3}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,0.05381097793579102,0.0072169938612390945,0.0016066551208496094,0.0032133102416992193,0.1,"(10,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 4}",0.33333333333333487,1.0,1.0,1.0,1.0,0.8662420382165608,0.26698461038388077,702,0.33333333333333753,1.0,1.0,1.0,1.0,0.8666666666666675,0.266666666666665
3,0.060256338119506835,0.006351859932807341,0.0,0.0,0.1,"(10,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 5}",0.5906432748538023,0.4750000000000009,0.6415362731152204,0.6415362731152204,0.3333333333333332,0.5364022126383847,0.11827301095665099,929,0.6037376394810876,0.6291722595078327,0.590643274853799,0.590643274853799,0.3333333333333294,0.5495059564059696,0.10899812494106492
4,0.08073863983154297,0.018010892206302503,0.00040340423583984375,0.0008068084716796875,0.1,"(10,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 6}",0.9282051282051281,0.33333333333333465,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.4526865915400949,0.2382324215733094,969,0.9821371610845293,0.33333333333333753,0.33333333333332926,0.3333333333333294,0.3333333333333294,0.463094098883571,0.25952153110047915
5,0.06668229103088379,0.007770113067537722,0.0008069515228271484,0.0009883097649262896,0.1,"(10,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 7}",0.33333333333333487,1.0,1.0,1.0,1.0,0.8662420382165608,0.26698461038388077,702,0.33333333333333753,1.0,1.0,1.0,1.0,0.8666666666666675,0.266666666666665
6,0.09758567810058594,0.003726409104762087,0.002410745620727539,0.0029456765160205244,0.1,"(10,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 8}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,0.0819209098815918,0.014821855685624774,0.000403594970703125,0.00080718994140625,0.1,"(10,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 9}",0.5906432748538023,1.0,1.0,1.0,0.7333333333333334,0.8646478191231798,0.17173565030887408,750,0.5208670025667871,1.0,1.0,1.0,0.7224643253866521,0.8486662655906878,0.19600254287181082
8,0.097999906539917,0.011033902342474738,0.0008068084716796875,0.0009881345493901815,0.1,"(10,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 10}",0.9282051282051281,0.9642401021711364,0.3333333333333332,0.3333333333333332,1.0,0.712320044452704,0.30972782543924965,856,0.9821371610845293,0.9731950538492219,0.33333333333332926,0.3333333333333294,1.0,0.724399776320082,0.31942105709519575
9,0.10924630165100098,0.006683575403060532,0.0016064643859863281,0.0032129287719726562,0.1,"(10,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 15}",0.33333333333333487,0.33333333333333465,0.7333333333333334,0.8155467720685112,0.3333333333333332,0.5094014081552165,0.21757599547530826,933,0.33333333333333753,0.33333333333333753,0.7440541684299619,0.7224643253866526,0.3333333333333294,0.4933036987633238,0.1960418038479798
10,0.15225663185119628,0.010433071191288704,0.0008073806762695313,0.0009888353540188255,0.1,"(10,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 20}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
11,0.18154292106628417,0.022385918212379133,0.003611135482788086,0.003679395725482462,0.1,"(10,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 25}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,0.2381725311279297,0.010781366003380479,0.0024109363555908205,0.0029459425117961766,0.1,"(10,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 30}",0.33333333333333487,1.0,1.0,1.0,1.0,0.8662420382165608,0.26698461038388077,702,0.33333333333333753,1.0,1.0,1.0,1.0,0.8666666666666675,0.266666666666665
