,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.12140359878540039,0.014626056250721352,0.0015994071960449218,0.00195886576062282,0.1,"(10,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 2}",0.3320610687022916,0.3320610687022914,0.33076923076923065,0.329479768786127,0.329479768786127,0.33077292188711815,0.0011546961521588983,1036,0.3317353787152485,0.3320555821753755,0.33333333333332926,0.32755298651252057,0.32755298651252057,0.33044605344979894,0.0024219413738390963
1,0.15999011993408202,0.019431809930925095,0.0023996829986572266,0.0019593331900046233,0.1,"(10,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 3}",0.33333333333333487,0.33333333333333465,0.3333333333333332,0.6390718540413209,0.33205374280230315,0.39409583744508336,0.12232645213056068,666,0.33333333333333753,0.33333333333333753,0.33333333333332926,0.7201287641090417,0.36814347595269264,0.41765444801234775,0.15183688576534257
2,0.15839180946350098,0.01591870027350359,0.0008000850677490235,0.0016001701354980467,0.1,"(10,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 4}",0.33333333333333487,0.39826187214786674,0.33076923076923065,0.4064795149355987,0.33205374280230315,0.36019146674659025,0.03455298303439906,702,0.33333333333333753,0.36442538376602673,0.3323768531802925,0.3696211427804547,0.42380156599965135,0.36471165581195253,0.033304477425021545
3,0.14559149742126465,0.020644572134765022,0.0024005413055419923,0.0019600349051992773,0.1,"(10,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 5}",0.3256262042389224,0.3269230769230781,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.33050086426711045,0.003484160065771086,1037,0.327220077220081,0.3301297453147566,0.33333333333332926,0.3333333333333294,0.3333333333333294,0.3314699645069651,0.00246065680595979
4,0.1463911533355713,0.017083469337874257,0.002399778366088867,0.0019594108618403803,0.1,"(10,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 6}",0.33333333333333487,0.33333333333333465,0.3333333333333332,0.3333333333333332,0.329479768786127,0.33256425675703366,0.0015401972108481567,985,0.33333333333333753,0.33333333333333753,0.3326959847036289,0.3528732009664843,0.3291686689091746,0.3362809042491926,0.008439386217523204
5,0.17746810913085936,0.013686776865383462,0.0016002178192138672,0.0014967711830962038,0.1,"(10,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 7}",0.33078393881453305,0.579093432007401,0.3333333333333332,0.3333333333333332,0.5268321877794659,0.4207479912114845,0.1093184311482487,633,0.3314148681055196,0.6058132313880514,0.3326959847036289,0.331737673528,0.43840964796590076,0.4080142811382201,0.10715105204132268
6,0.210188627243042,0.04499926536030518,0.0007999897003173828,0.0015999794006347657,0.1,"(10,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 8}",0.3333333333333333,0.3217054263565902,0.467262905357988,0.6837504379250797,0.5289822064056938,0.4667107101092173,0.13402665085227136,510,0.3333333333333324,0.3268952197006315,0.42035164943444747,0.525250145711315,0.48419877746778306,0.4180058251295019,0.07919460514021145
7,0.217842435836792,0.031333589086039684,0.002399730682373047,0.001959371922447854,0.1,"(10,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 9}",0.33078393881453305,0.33078393881453283,0.925347012050204,0.9196337075537919,0.3333333333333332,0.5674727928069122,0.28936516269963064,385,0.4523997392240691,0.33077292366779093,0.9336881450875957,0.8944498602125245,0.33301481127567695,0.5888650958935314,0.26943597180538037
8,0.16558942794799805,0.010306458004799337,0.0,0.0,0.1,"(10,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 10}",0.33333333333333487,0.33333333333333465,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.3333333333333338,7.652068903429485e-16,722,0.33333333333333753,0.33333333333333753,0.33333333333332926,0.3333333333333294,0.3333333333333294,0.3333333333333327,4.016951990908394e-15
9,0.2303849220275879,0.021103030564894903,0.0008002281188964844,0.0016004562377929688,0.1,"(10,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 15}",0.9282051282051278,0.33333333333333465,0.3333333333333332,0.3333333333333332,0.3333333333333332,0.45268659154009483,0.23823242157330926,559,0.9099967855994856,0.33333333333333753,0.33333333333332926,0.3333333333333294,0.3323768531802926,0.4484747277559549,0.2307613262597836
10,0.29198336601257324,0.037092731522425634,0.0,0.0,0.1,"(10,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'km__n_clusters': 20}",0.32562620423892236,0.8541666666666664,0.3333333333333332,0.8155467720685112,0.6863179393245563,0.6029703662523562,0.2302346240116981,330,0.32916265640038894,0.7922591727961956,0.33333333333332926,0.964240102171137,0.8601130429603889,0.6558216615322878,0.27062037062649635
