,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
315,0.07039594650268555,0.007418223397775245,0.0008000373840332031,0.0016000747680664064,0.01,"(10, 10)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 5}",0.33027522935779763,0.3333333333333332,0.3333333333333338,0.3292307692307697,0.32819722650231176,0.3308750495374128,0.0021115092958262625,1025,0.33154465312380077,0.3312906932209856,0.3330786860198556,0.33180252583236963,0.32871972318338427,0.3312872562760792,0.0014236020774371818
316,0.07039661407470703,0.009666059831214316,0.001599884033203125,0.0019594497876947287,0.01,"(10, 10)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 6}",0.7291163709126103,0.7269819970926984,0.8581446870912155,0.4943803475980361,0.746633094962545,0.711095493793156,0.11853559908849554,432,0.7148338305140357,0.7247217211009206,0.7038679382975385,0.5722012538155753,0.7366046195113667,0.6904458726478874,0.060103540523276
317,0.1631901741027832,0.02405146265274601,0.0,0.0,0.01,"(10, 10)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 7}",0.4432651208750801,0.48776332830756586,0.4463177974503271,0.3904659392640529,0.6780303030303034,0.4890893705161121,0.0992455771004196,661,0.4634920538998356,0.5705509392974297,0.5016355778922788,0.5917551237195583,0.6197184360460682,0.5494304261710341,0.05804758699567371
318,0.17918901443481444,0.0241848116358234,0.0,0.0,0.01,"(10, 10)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 8}",0.7333333333333332,0.33128834355828213,0.7850045167118339,0.8452121086365789,0.8362705331198481,0.7059495172494022,0.19177195634223976,444,0.7634242105845269,0.4061816068709233,0.7743162783912264,0.904065025175314,0.8271905489153318,0.7350355339874645,0.17178900714969883
319,0.09599475860595703,0.03209754738383344,0.0015997886657714844,0.0019593329637140186,0.01,"(10, 10)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 9}",0.3333333333333328,0.3333333333333332,0.9110723626852658,0.3333333333333338,0.3333333333333338,0.44858687484242005,0.23087462045544466,709,0.3333333333333318,0.3333333333333307,0.9063352375070748,0.34792720470716476,0.36431623931623247,0.457049069639427,0.22493385102414457
320,0.18478913307189943,0.047487206246664034,0.0015999317169189454,0.0019595081663236692,0.01,"(10, 10)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 10}",0.9699195655685865,1.0,0.9705627705627704,0.9272673124748342,0.8474506248464414,0.943134043626915,0.053093289153489355,60,0.9748120685462747,0.934504034171808,0.9785615844010008,0.9141142073158243,0.918095433714447,0.9440174656298709,0.027561805764430704
321,0.14719128608703613,0.0351800832554767,0.0015999794006347657,0.0019595665710612498,0.01,"(10, 10)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 11}",0.6450653963677208,0.6469756074737714,0.8496905393457118,0.7153488372093025,0.817857142857143,0.7347601225507782,0.08514797043322586,409,0.6703137942022485,0.6881062185469833,0.8617391756328269,0.7911198408446197,0.8617391756328269,0.774603640971901,0.08223887631153369
322,0.1511909008026123,0.03634222593074907,0.00240020751953125,0.001959761380174352,0.01,"(10, 10)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 12}",0.7935459023463123,0.9722007722007722,0.39555555555555605,0.3312883435582827,0.39428494394123526,0.5780772828636678,0.25689385657768,594,0.8297092352657633,0.9271537162162159,0.3471113638816543,0.3328238440962865,0.36288114107424246,0.5599358601068325,0.26204248666699126
323,0.23438596725463867,0.02537184614674474,0.002399778366088867,0.0019594108676424735,0.01,"(10, 10)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 13}",1.0,0.9115309174212106,0.880701754385965,0.9087975082508932,0.8156428753824569,0.9035056867113284,0.0594606359796202,188,0.9558671035830575,0.9389799904506717,0.8756265147291711,0.9354475126799521,0.9146828331325709,0.9241207909150848,0.02755971217081187
324,0.11039314270019532,0.021255226438342836,0.003199911117553711,0.0015999555685470893,0.01,"(10, 10)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (10, 10), 'pca__n_components': 14}",0.3333333333333328,0.3323124042879019,0.8694128092013061,0.785004516711834,0.785004516711834,0.620280017341947,0.23745863310421828,529,0.33231240428790054,0.33231357552581003,0.7677016950194918,0.7916666666666634,0.8541666666666642,0.615632201633306,0.23304570632146077
