,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
708,0.30751490592956543,0.08125069774642349,0.0015999317169189454,0.001496567224697491,0.0001,"(20, 30)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'pca__n_components': 10}",0.16947755007594806,0.15138293137123732,0.162277845240706,0.16893965361231092,0.19726659732909224,0.16979055783172692,0.01513472916835309,57,0.17828548290616864,0.14488317864496977,0.16811285105835042,0.1934101818919184,0.20495942919764634,0.1779302247398107,0.020778937687068153
709,0.21200814247131347,0.04988449544966222,0.002199888229370117,0.001599759174080773,0.0001,"(20, 30)",11,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 30), 'pca__n_components': 11}",0.17114266539405093,0.18653686454951124,0.11862752853307149,0.1767949494162872,0.06397343180991681,0.1436308895532269,0.04607870264930721,314,0.17615601103997952,0.17001914409529778,0.10714918783702161,0.18729905589628623,0.06209520938660656,0.14054372165103832,0.04815072362765134
710,0.14249649047851562,0.04560783702785541,0.001999235153198242,0.0017880850186043182,0.0001,"(20, 40)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 2}",0.1012043286308119,0.10596937279360866,0.10937095506841586,0.09903843936421595,0.09677213871146194,0.10248885672571635,0.004593531456615575,780,0.10827146707923421,0.10656350468138669,0.10341318539674453,0.09841316151165398,0.09452625648903941,0.10223751503161176,0.005110658523643052
711,0.2623291492462158,0.02002951284139699,0.0008000850677490235,0.0009799001095068397,0.0001,"(20, 40)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 3}",0.1463659208573729,0.14684389348814517,0.1294714962178949,0.11322882667016163,0.14548528976103273,0.13629167013224705,0.013228018260100859,420,0.14156097803910545,0.13643034994055261,0.1574305155133062,0.11624792668814855,0.15308920005938692,0.14095179404809993,0.014491104238817124
712,0.17086243629455566,0.06596794071505564,0.0010000228881835937,0.0015497275616423375,0.0001,"(20, 40)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 4}",0.11252854741906705,0.13176313220968175,0.1096101982959823,0.14210407356067867,0.1153640281012928,0.12227449944910801,0.012539732632619784,582,0.11567700042990386,0.11987432766306327,0.11504979787329737,0.1559238585826411,0.11777614388166177,0.12486022568611348,0.015624140314368753
713,0.18177590370178223,0.04743647534926,0.0007999897003173828,0.0009797833087371519,0.0001,"(20, 40)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 5}",0.1467359042922,0.09241888447699304,0.11862650220880565,0.13642627942288196,0.128329404270122,0.12448138169977513,0.01856311652658202,560,0.15818048603659174,0.08475972705148785,0.10991407855370611,0.1381099455873082,0.14069294253053827,0.12633143595192645,0.02591171455761859
714,0.17136483192443847,0.04281860055002109,0.0029995918273925783,0.0012647467506339985,0.0001,"(20, 40)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 6}",0.10781934228117498,0.14190245513122351,0.11758818356014929,0.11246637960770599,0.14658519662411804,0.12523165764651917,0.015853746751022586,552,0.11667532004017868,0.1224694946346822,0.11307188240472435,0.10461764020850782,0.14445764332005284,0.12025839612162918,0.013413502009150372
715,0.22169299125671388,0.048270574714509656,0.0015999317169189454,0.0014967586824160082,0.0001,"(20, 40)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 7}",0.1307813675555491,0.1198044189690265,0.14391255693629626,0.11444787834679518,0.11743569071471933,0.12530328673064517,0.010828263808466162,549,0.15532396248429076,0.1162877659090482,0.1639648645817968,0.11976323882189452,0.1189726233948717,0.13486249103838038,0.020450504563202694
716,0.26527843475341795,0.052236109018912,0.0016009807586669922,0.0016251069412776898,0.0001,"(20, 40)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 8}",0.16437742888182028,0.10996882389917348,0.11713840000159599,0.12381340994818495,0.11364168329067552,0.12583582376717686,0.019868371316570634,537,0.1712667473176112,0.11432210796409079,0.1196912169219187,0.12099433586475483,0.12393774481612999,0.13004243057690107,0.02084636977546955
717,0.23038077354431152,0.0514323542142724,0.0019994735717773437,0.0017885672540463818,0.0001,"(20, 40)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 40), 'pca__n_components': 9}",0.1484257472442481,0.16531179201412846,0.12739952389346795,0.16299714611077654,0.10721879989380072,0.14235951043623646,0.02208196285860086,328,0.15950674547641427,0.17338251892044232,0.12387749886823808,0.17068577332560061,0.12614896183527743,0.15072029968519457,0.02151132049609133
